Gmt time,BTC,ETH,SIE.DE,USD,CHF,AAPL.US,ADA,CAT.US,DIA.US,GOOG.US,MU.US,NFLX.US,NVDA.US,SNOW.US,SPY.US
2024-04-19,59997,2875,173.239,0.9382799452044512,1.0313744095381505,154.77490664114544,0.4597571731501811,332.5142149411699,356.3362044699657,146.0770515491002,100.17733490964365,520.7228508697856,71.45714875490252,136.45217587119294,464.61371014655936
2024-04-20,61053,2968,173.239,0.9382799452044512,1.0313744095381505,154.77490664114544,0.49635009101315475,332.5142149411699,356.3362044699657,146.0770515491002,100.17733490964365,520.7228508697856,71.45714875490252,136.45217587119294,464.61371014655936
2024-04-21,60980,2958,173.239,0.938297552919982,1.029738858225554,154.77781113946853,0.48228494220087076,332.5204548866536,356.3428914577391,146.0797928239003,100.17921483260771,520.7326227293199,71.45848971625882,136.45473652604713,464.622429064705
2024-04-22,62782,3009,174.099,0.938623414899708,1.0293678651939844,155.68664995916987,0.4993476567266447,335.6301448295929,358.93616422155264,148.2518138897493,102.42821877434554,519.2802635654549,74.64843859994932,137.8246463736284,468.98882099512855
2024-04-23,62098,3011,175.337,0.9343524003513165,1.024810666229414,155.94061256143365,0.481191486180928,339.25120998635845,359.73221460205934,149.34315026255302,105.02681591389009,539.3044680731786,76.92112197036234,141.1217834918618,472.4141797320277
2024-04-24,60103,2938,174.372,0.934561970804284,1.0220350762438166,157.89050671950056,0.4570008037232949,339.5515971664081,359.3175828489187,150.4794302910226,104.4064596923422,518.398721519224,74.38337601166334,144.77953683108728,472.3799555148502
2024-04-25,60160,2945,173.703,0.9322444717902822,1.0214608933696974,158.35663944512808,0.45213856881828685,314.95599806093145,355.1068352164671,147.1883506730805,103.99746429503672,526.4999813551104,77.00404594100755,142.0535481224596,469.2704254763769
2024-04-26,59687,2932,177.519,0.9349551688996514,1.0233529134857446,158.21030881569231,0.45345325691633087,320.77096403227466,357.421206653141,162.31476200716176,107.11500883532635,524.234972933048,81.96069448469946,147.72946137232722,475.17881017605214
2024-04-27,59402,3048,177.519,0.9349551688996514,1.0233529134857446,158.21030881569231,0.4562581224230298,320.77096403227466,357.421206653141,162.31476200716176,107.11500883532635,524.234972933048,81.96069448469946,147.72946137232722,475.17881017605214
2024-04-28,58988,3051,177.519,0.9339597089781546,1.02217088652881,158.0418600741564,0.4436308617646234,320.42943467418814,357.0406552661318,162.14194319657048,107.00096197850024,523.6768125823052,81.87342978023928,147.57217173651128,474.6728806119304
2024-04-29,59616,3005,177.685,0.9332711152589829,1.0247056533010892,161.92907139524033,0.4405039664022399,326.3901073261783,358.1679888007466,156.69342043863742,106.68875408306113,521.6397573495101,81.94745683621093,146.83901073261782,476.01213252449844
2024-04-30,56906,2827,175.792,0.9375410174195122,1.0195134881634484,159.3782227972474,0.42751870394329755,313.4265249104649,354.50957229378787,154.31643884419947,105.87369447413326,516.1791453376086,80.93294706643415,145.29729425662376,470.6802797622396
2024-05-01,54414,2775,175.792,0.933079535699623,1.0182469859889216,157.92091217855412,0.4329489045646251,308.74388832904117,353.4570596797671,154.4498563057515,102.34576195274886,514.73052663009,77.4621169708506,145.49229276303512,466.7329153137013
2024-05-02,55098,2787,175.154,0.9319664492078286,1.0244222258646123,161.30195712954335,0.43988816402609504,312.3178005591799,356.2320596458528,157.00559179869526,104.70363466915191,526.631873252563,79.97073625349488,146.95899347623487,470.6300093196645
2024-05-03,58538,2889,177.329,0.9290399301361973,1.026841640482205,170.34597446998274,0.4552295657667367,312.93409390735616,359.2746056225497,156.98545123469407,106.53022166892734,538.1426633716718,82.45470930340586,147.90966015719357,475.0051097196158
